0,37752	0,37765	0,37747	0,37735	0,37780	0,37797	0,37805	0,37839	0,37771	0,37808	0,37771	0,37749	0,37793	0,37784	0,37726	0,37778	0,37805	0,37760	0,37748	0,37818	0,37884	0,37870	0,37896	0,37772	0,37813	0,37831	0,37914	0,37900	0,37782	0,37834	0,37747	0,37836	0,37866	0,37910	0,37943	0,37983	0,37897	0,37848	0,37671	0,37755	0,37839	0,37891	0,37910	0,37967	0,37998	0,37968	0,37827	0,37861	0,37775	0,37766	0,37779	0,37835	0,37947	0,38071	0,38094	0,38150	0,38155	0,38187	0,38256	0,38178	0,38173	0,38056	0,38014	0,38114	0,38015	0,38042	0,38045	0,37972	0,38046	0,37988	0,37947	0,37938	0,37992	0,37967	0,37952	0,37887	0,37863	0,37877	0,37961	0,37890	0,37919	0,37857	0,37883	0,37849	0,37980	0,37938	0,37899	0,37873	0,38058	0,38033	0,37982	0,38051	0,38026	0,37980	0,37996	0,37997	0,38070	0,37976	0,38031	0,38022	0,38052	0,37957	0,38012	0,38027	0,38012	0,38071	0,38067	0,37983	0,37900	0,38066	0,37995	0,38049	0,38034	0,37984	0,38071	0,38044	0,38019	0,38033	0,38059
0,37747	0,37796	0,37785	0,37796	0,37802	0,37831	0,37781	0,37793	0,37777	0,37765	0,37791	0,37810	0,37829	0,37867	0,37737	0,37824	0,37734	0,37841	0,37766	0,37861	0,37863	0,37874	0,37764	0,37845	0,37810	0,37825	0,37841	0,37852	0,37890	0,37850	0,37798	0,37837	0,37880	0,37846	0,37892	0,37954	0,37928	0,37948	0,37670	0,37770	0,37819	0,37803	0,37891	0,37972	0,37952	0,38007	0,37904	0,37801	0,37790	0,37711	0,37823	0,37856	0,37874	0,37936	0,38093	0,38087	0,38104	0,38044	0,38106	0,38109	0,38160	0,38082	0,38056	0,38123	0,38098	0,38059	0,38021	0,37999	0,38070	0,37935	0,37975	0,38005	0,38007	0,37944	0,37936	0,37959	0,37941	0,37850	0,37893	0,37865	0,37816	0,37895	0,37835	0,37867	0,37937	0,37930	0,37874	0,37957	0,37959	0,38009	0,38003	0,38023	0,38037	0,38002	0,38011	0,38017	0,37992	0,37992	0,37998	0,38048	0,37991	0,38069	0,37989	0,38022	0,38020	0,38061	0,37998	0,37956	0,37990	0,38052	0,38007	0,38037	0,38041	0,38066	0,38045	0,38051	0,37972	0,38006	0,37969
0,37735	0,37797	0,37726	0,37757	0,37779	0,37793	0,37835	0,37790	0,37836	0,37777	0,37703	0,37770	0,37901	0,37829	0,37853	0,37729	0,37776	0,37760	0,37763	0,37800	0,37883	0,37846	0,37844	0,37745	0,37883	0,37803	0,37830	0,37836	0,37915	0,37751	0,37819	0,37759	0,37757	0,37746	0,37888	0,37953	0,37956	0,37944	0,37778	0,37791	0,37813	0,37781	0,37962	0,37856	0,37941	0,37964	0,37882	0,37938	0,37814	0,37774	0,37790	0,37794	0,37799	0,37876	0,37972	0,37943	0,38061	0,38000	0,38099	0,38124	0,38211	0,38090	0,38109	0,38157	0,38107	0,38061	0,38026	0,38039	0,38026	0,37974	0,38005	0,37956	0,37994	0,37834	0,37841	0,37912	0,37797	0,37835	0,37859	0,37815	0,37825	0,37819	0,37893	0,37901	0,37882	0,37945	0,37932	0,37973	0,37946	0,38040	0,37987	0,38095	0,38046	0,37995	0,37963	0,38061	0,37960	0,38015	0,38018	0,38021	0,38000	0,38029	0,38020	0,38044	0,37963	0,38038	0,38004	0,37947	0,37972	0,38011	0,38070	0,38010	0,38016	0,38000	0,38009	0,38041	0,37992	0,38002	0,38053
0,37769	0,37769	0,37818	0,37840	0,37791	0,37816	0,37803	0,37736	0,37773	0,37825	0,37798	0,37771	0,37842	0,37854	0,37855	0,37750	0,37695	0,37803	0,37719	0,37801	0,37883	0,37832	0,37844	0,37830	0,37817	0,37809	0,37855	0,37859	0,37844	0,37828	0,37807	0,37784	0,37840	0,37789	0,37912	0,37970	0,38044	0,37946	0,37787	0,37817	0,37833	0,37677	0,37897	0,37907	0,37985	0,37975	0,37837	0,37864	0,37882	0,37820	0,37761	0,37784	0,37799	0,37890	0,37931	0,37923	0,37998	0,38036	0,38066	0,38054	0,38103	0,38043	0,38188	0,38074	0,38069	0,38068	0,37980	0,38019	0,38051	0,38008	0,37980	0,37987	0,37915	0,37820	0,37861	0,37868	0,37797	0,37817	0,37813	0,37824	0,37775	0,37868	0,37808	0,37916	0,37869	0,38008	0,37876	0,37948	0,38005	0,38072	0,38041	0,38044	0,38062	0,38037	0,38018	0,38057	0,37983	0,37982	0,37999	0,37997	0,38102	0,38027	0,38044	0,38023	0,38026	0,38007	0,38034	0,37976	0,37910	0,38039	0,38034	0,37966	0,37999	0,37942	0,38006	0,37942	0,37997	0,38002	0,38044
0,37759	0,37786	0,37750	0,37789	0,37788	0,37728	0,37797	0,37777	0,37821	0,37796	0,37720	0,37737	0,37919	0,37859	0,37846	0,37785	0,37778	0,37771	0,37676	0,37836	0,37853	0,37868	0,37871	0,37824	0,37806	0,37775	0,37867	0,37944	0,37818	0,37750	0,37834	0,37781	0,37763	0,37780	0,37843	0,37856	0,37969	0,37974	0,37801	0,37836	0,37767	0,37763	0,37821	0,37921	0,37935	0,37972	0,37886	0,37910	0,37865	0,37819	0,37736	0,37772	0,37796	0,37746	0,37818	0,37839	0,37914	0,37950	0,38030	0,37985	0,38033	0,37997	0,38101	0,38027	0,38081	0,38062	0,38019	0,38006	0,38002	0,37914	0,37963	0,37939	0,37935	0,37853	0,37815	0,37808	0,37845	0,37796	0,37772	0,37825	0,37816	0,37826	0,37804	0,37905	0,37852	0,38012	0,37899	0,37943	0,37991	0,38131	0,38125	0,38079	0,38034	0,38055	0,38012	0,38000	0,37952	0,38038	0,38089	0,38010	0,38098	0,37953	0,38007	0,38070	0,38034	0,38036	0,37990	0,38048	0,37945	0,38038	0,37994	0,37971	0,38017	0,38024	0,38024	0,38012	0,38020	0,38041	0,38062
0,37735	0,37776	0,37798	0,37808	0,37806	0,37755	0,37837	0,37780	0,37791	0,37846	0,37686	0,37749	0,37801	0,37789	0,37854	0,37846	0,37794	0,37809	0,37737	0,37777	0,37851	0,37876	0,37947	0,37841	0,37859	0,37732	0,37828	0,37810	0,37854	0,37865	0,37848	0,37776	0,37821	0,37795	0,37864	0,37885	0,37988	0,37910	0,37923	0,37897	0,37810	0,37818	0,37856	0,37905	0,37842	0,37954	0,37948	0,37934	0,37889	0,37862	0,37880	0,37803	0,37724	0,37830	0,37850	0,37812	0,37852	0,37891	0,37983	0,37955	0,37956	0,37990	0,37997	0,38027	0,38054	0,38005	0,38015	0,38010	0,37973	0,37996	0,37920	0,37877	0,37863	0,37871	0,37773	0,37778	0,37746	0,37762	0,37811	0,37869	0,37787	0,37852	0,37857	0,37931	0,37924	0,38045	0,37988	0,38063	0,37996	0,38129	0,38068	0,38053	0,38002	0,38017	0,38058	0,38067	0,38004	0,37968	0,38002	0,38011	0,38106	0,38033	0,37990	0,38014	0,38076	0,37996	0,37990	0,38073	0,37933	0,37985	0,38055	0,38000	0,38041	0,38012	0,38059	0,37996	0,38025	0,38013	0,38052
0,37766	0,37749	0,37811	0,37834	0,37769	0,37731	0,37753	0,37794	0,37793	0,37790	0,37775	0,37788	0,37810	0,37875	0,37787	0,37790	0,37770	0,37818	0,37685	0,37785	0,37812	0,37854	0,37899	0,37833	0,37843	0,37787	0,37817	0,37845	0,37838	0,37840	0,37839	0,37805	0,37794	0,37747	0,37859	0,37885	0,37984	0,38029	0,37943	0,37882	0,37860	0,37755	0,37854	0,37760	0,37937	0,37958	0,37914	0,38030	0,37979	0,37952	0,37919	0,37778	0,37720	0,37823	0,37796	0,37785	0,37816	0,37882	0,37901	0,37890	0,37943	0,37934	0,38075	0,37910	0,37937	0,37936	0,37969	0,37929	0,37920	0,37855	0,37875	0,37909	0,37764	0,37808	0,37759	0,37757	0,37734	0,37780	0,37819	0,37885	0,37837	0,37896	0,37872	0,37925	0,37904	0,38023	0,38055	0,38095	0,38040	0,38132	0,38045	0,38083	0,37944	0,37997	0,38041	0,38024	0,38081	0,38002	0,38004	0,38063	0,37994	0,37981	0,37994	0,38031	0,38039	0,38050	0,38100	0,37962	0,37981	0,38111	0,38033	0,38040	0,37969	0,38001	0,38062	0,38027	0,38041	0,38060	0,38028
0,37737	0,37823	0,37779	0,37771	0,37777	0,37806	0,37811	0,37760	0,37778	0,37791	0,37681	0,37761	0,37753	0,37831	0,37822	0,37808	0,37793	0,37798	0,37716	0,37777	0,37834	0,37841	0,37934	0,37905	0,37744	0,37827	0,37791	0,37811	0,37857	0,37912	0,37801	0,37800	0,37812	0,37789	0,37875	0,37900	0,37969	0,38015	0,37992	0,37922	0,37863	0,37789	0,37778	0,37890	0,37876	0,37939	0,37896	0,37963	0,37928	0,37955	0,37861	0,37849	0,37826	0,37763	0,37834	0,37788	0,37802	0,37832	0,37875	0,37906	0,37938	0,37911	0,37920	0,37892	0,37961	0,37923	0,37886	0,37934	0,37957	0,37913	0,37894	0,37832	0,37839	0,37794	0,37718	0,37739	0,37776	0,37799	0,37796	0,37807	0,37869	0,37889	0,37889	0,37976	0,38024	0,38060	0,38026	0,38121	0,38079	0,38144	0,38057	0,38071	0,37987	0,38007	0,38056	0,38014	0,37992	0,37983	0,37956	0,38021	0,38141	0,37995	0,37984	0,38098	0,37955	0,37986	0,37990	0,37957	0,37941	0,38057	0,38043	0,38021	0,37993	0,37986	0,38059	0,37982	0,38020	0,38026	0,38048
0,37748	0,37780	0,37847	0,37806	0,37754	0,37795	0,37767	0,37758	0,37832	0,37769	0,37731	0,37705	0,37759	0,37828	0,37880	0,37870	0,37890	0,37770	0,37698	0,37720	0,37900	0,37865	0,37957	0,37832	0,37903	0,37876	0,37816	0,37789	0,37829	0,37827	0,37872	0,37883	0,37783	0,37834	0,37808	0,37789	0,37905	0,37967	0,37906	0,37924	0,37880	0,37821	0,37913	0,37878	0,37804	0,37913	0,37864	0,37923	0,37891	0,37883	0,37941	0,37977	0,37921	0,37884	0,37838	0,37804	0,37802	0,37787	0,37846	0,37830	0,37927	0,37822	0,37897	0,37875	0,37948	0,37920	0,37886	0,37794	0,37941	0,37892	0,37826	0,37888	0,37815	0,37779	0,37749	0,37787	0,37817	0,37857	0,37853	0,37849	0,37831	0,37922	0,37952	0,38037	0,38009	0,38052	0,38068	0,38080	0,38151	0,38091	0,38026	0,38048	0,37967	0,38068	0,37989	0,38005	0,37977	0,38038	0,37991	0,37975	0,38102	0,38026	0,38090	0,38044	0,37964	0,38029	0,38062	0,38004	0,38013	0,38058	0,38029	0,38038	0,38006	0,37977	0,37996	0,38009	0,38021	0,38046	0,38050
0,37763	0,37754	0,37823	0,37807	0,37770	0,37809	0,37792	0,37748	0,37809	0,37813	0,37698	0,37713	0,37776	0,37796	0,37841	0,37831	0,37914	0,37753	0,37715	0,37699	0,37773	0,37881	0,37882	0,37907	0,37841	0,37890	0,37755	0,37876	0,37841	0,37872	0,37876	0,37808	0,37843	0,37793	0,37741	0,37832	0,37934	0,37985	0,37966	0,37833	0,37982	0,37886	0,37842	0,37796	0,37808	0,37881	0,37774	0,37913	0,37878	0,37932	0,37966	0,37927	0,37881	0,37814	0,37830	0,37810	0,37813	0,37809	0,37892	0,37821	0,37866	0,37862	0,37878	0,37871	0,37838	0,37851	0,37877	0,37853	0,37926	0,37841	0,37798	0,37833	0,37864	0,37843	0,37812	0,37861	0,37868	0,37839	0,37887	0,37877	0,37891	0,37929	0,37965	0,38014	0,38092	0,38092	0,38103	0,38059	0,38193	0,38088	0,38084	0,38020	0,37944	0,38005	0,38000	0,38072	0,37983	0,38036	0,38024	0,38080	0,38082	0,38056	0,38019	0,38012	0,37983	0,37985	0,37989	0,37975	0,37994	0,38028	0,38043	0,38040	0,38007	0,37985	0,38083	0,38064	0,38012	0,38021	0,38057
0,37759	0,37751	0,37755	0,37767	0,37767	0,37779	0,37820	0,37684	0,37781	0,37805	0,37775	0,37754	0,37806	0,37822	0,37802	0,37785	0,37990	0,37785	0,37719	0,37698	0,37709	0,37782	0,37900	0,37949	0,37897	0,37921	0,37814	0,37831	0,37776	0,37859	0,37885	0,37852	0,37853	0,37888	0,37801	0,37807	0,37873	0,37908	0,37899	0,37888	0,37998	0,37912	0,37844	0,37887	0,37852	0,37866	0,37841	0,37931	0,37841	0,37919	0,37974	0,37971	0,37941	0,37905	0,37866	0,37877	0,37830	0,37812	0,37793	0,37752	0,37824	0,37799	0,37774	0,37843	0,37939	0,37894	0,37873	0,37867	0,37912	0,37826	0,37823	0,37869	0,37911	0,37852	0,37833	0,37891	0,37813	0,37930	0,37972	0,37914	0,37937	0,38017	0,38032	0,38156	0,38131	0,38071	0,38122	0,38061	0,38132	0,38073	0,38090	0,38020	0,37930	0,38009	0,37973	0,37998	0,38016	0,38020	0,38007	0,38102	0,38022	0,38008	0,38083	0,38037	0,38016	0,38032	0,37907	0,37993	0,38030	0,37997	0,38023	0,38047	0,38009	0,38010	0,37948	0,38014	0,38035	0,38037	0,38013
0,37837	0,37764	0,37801	0,37790	0,37833	0,37779	0,37785	0,37754	0,37822	0,37755	0,37741	0,37725	0,37803	0,37744	0,37825	0,37826	0,37911	0,37803	0,37676	0,37718	0,37739	0,37814	0,37860	0,37844	0,37936	0,37913	0,37837	0,37784	0,37801	0,37786	0,37833	0,37776	0,37860	0,37804	0,37731	0,37768	0,37837	0,37864	0,37961	0,37852	0,37842	0,37937	0,37921	0,37848	0,37848	0,37898	0,37768	0,37888	0,37863	0,37916	0,37966	0,37911	0,37975	0,37962	0,37906	0,37961	0,37910	0,37822	0,37901	0,37834	0,37837	0,37813	0,37842	0,37799	0,37781	0,37892	0,37894	0,37883	0,37908	0,37919	0,37862	0,37859	0,37953	0,37851	0,37865	0,37907	0,37861	0,37954	0,37950	0,37970	0,38003	0,38089	0,38030	0,38145	0,38143	0,38118	0,38183	0,38022	0,38039	0,38092	0,38057	0,38010	0,37975	0,38085	0,37936	0,37970	0,37929	0,37997	0,38033	0,38023	0,38065	0,37997	0,38062	0,38060	0,37988	0,38038	0,38040	0,37993	0,38001	0,38025	0,38024	0,38056	0,38076	0,38023	0,37983	0,38064	0,38020	0,38017	0,38015
0,37762	0,37731	0,37736	0,37757	0,37803	0,37760	0,37843	0,37814	0,37852	0,37807	0,37749	0,37682	0,37750	0,37738	0,37785	0,37752	0,37974	0,37797	0,37869	0,37701	0,37732	0,37769	0,37831	0,37818	0,37893	0,37915	0,37790	0,37868	0,37865	0,37816	0,37824	0,37850	0,37843	0,37885	0,37848	0,37825	0,37930	0,37882	0,37830	0,37925	0,37953	0,37915	0,37901	0,37806	0,37873	0,37854	0,37816	0,37897	0,37850	0,37861	0,37923	0,37968	0,37965	0,37931	0,38008	0,37952	0,37937	0,37888	0,37855	0,37870	0,37859	0,37859	0,37826	0,37907	0,37913	0,37838	0,37788	0,37877	0,37845	0,37939	0,37785	0,37941	0,37915	0,37953	0,37913	0,37962	0,37923	0,37957	0,38014	0,38073	0,38032	0,38084	0,38075	0,38152	0,38137	0,38148	0,38107	0,37983	0,38089	0,38049	0,38063	0,38057	0,38032	0,38013	0,37987	0,38027	0,38005	0,38012	0,38038	0,38094	0,38006	0,37956	0,38041	0,37968	0,38090	0,38015	0,38034	0,38011	0,37960	0,38050	0,38044	0,38064	0,38004	0,37964	0,37960	0,38019	0,38095	0,38039	0,38004
0,37786	0,37739	0,37710	0,37821	0,37839	0,37805	0,37797	0,37837	0,37735	0,37810	0,37716	0,37749	0,37740	0,37753	0,37783	0,37799	0,37920	0,37868	0,37784	0,37742	0,37754	0,37742	0,37868	0,37840	0,37916	0,37865	0,37868	0,37864	0,37845	0,37828	0,37817	0,37835	0,37838	0,37860	0,37803	0,37838	0,37869	0,37857	0,37853	0,37807	0,37889	0,37884	0,37885	0,37878	0,37932	0,37901	0,37782	0,37844	0,37845	0,37825	0,37911	0,37880	0,37977	0,37907	0,38008	0,37918	0,37986	0,37908	0,37900	0,37902	0,37889	0,37929	0,37853	0,38008	0,37895	0,37908	0,37875	0,37848	0,37912	0,37915	0,37875	0,37986	0,37939	0,37910	0,37935	0,37992	0,37990	0,38052	0,38040	0,38116	0,38142	0,38064	0,38122	0,38132	0,38129	0,38104	0,38097	0,38041	0,38074	0,38015	0,37997	0,38045	0,38005	0,37951	0,38030	0,38027	0,37994	0,38038	0,38034	0,38012	0,38060	0,37985	0,37994	0,37966	0,38048	0,38013	0,37998	0,38054	0,38093	0,37997	0,38039	0,37998	0,37987	0,37966	0,37945	0,38090	0,38045	0,38036	0,38029
0,37783	0,37788	0,37787	0,37703	0,37760	0,37837	0,37840	0,37788	0,37754	0,37885	0,37783	0,37804	0,37759	0,37790	0,37765	0,37831	0,37926	0,37892	0,37825	0,37802	0,37750	0,37769	0,37807	0,37857	0,37917	0,37925	0,37874	0,37838	0,37844	0,37826	0,37799	0,37830	0,37911	0,37851	0,37769	0,37832	0,37827	0,37889	0,37887	0,37851	0,37924	0,37893	0,37888	0,37857	0,37899	0,37910	0,37852	0,37845	0,37776	0,37848	0,37879	0,37932	0,37914	0,37855	0,37988	0,37967	0,37954	0,38030	0,37962	0,37885	0,37904	0,37909	0,37874	0,37923	0,37916	0,37935	0,37823	0,37838	0,37881	0,37962	0,37876	0,37986	0,37969	0,38016	0,37961	0,37987	0,38044	0,38114	0,38031	0,38133	0,38089	0,38071	0,38113	0,38169	0,38128	0,38079	0,38054	0,38000	0,37995	0,37926	0,38023	0,37920	0,37925	0,37944	0,38043	0,38049	0,37996	0,38030	0,37999	0,38056	0,38077	0,38031	0,38031	0,37926	0,37987	0,37996	0,38060	0,38039	0,38014	0,38036	0,38107	0,37999	0,38027	0,37957	0,37995	0,38085	0,38083	0,37997	0,37981
0,37748	0,37818	0,37702	0,37812	0,37809	0,37820	0,37776	0,37765	0,37778	0,37757	0,37789	0,37730	0,37772	0,37772	0,37720	0,37792	0,37859	0,37866	0,37796	0,37848	0,37811	0,37742	0,37774	0,37779	0,37875	0,37835	0,37876	0,37940	0,37866	0,37828	0,37741	0,37842	0,37838	0,37931	0,37828	0,37873	0,37867	0,37914	0,37865	0,37887	0,37952	0,37887	0,37849	0,37937	0,37868	0,37902	0,37891	0,37855	0,37810	0,37806	0,37841	0,37844	0,37889	0,37921	0,38025	0,37964	0,37912	0,37925	0,38002	0,37950	0,37940	0,37903	0,37905	0,37928	0,37853	0,37925	0,37833	0,37930	0,37945	0,37947	0,37938	0,37980	0,38025	0,37987	0,38019	0,38037	0,38085	0,38121	0,38051	0,38219	0,38129	0,38076	0,38169	0,38079	0,38120	0,38163	0,38099	0,37976	0,38055	0,37982	0,37908	0,38029	0,37998	0,37997	0,37909	0,38045	0,38049	0,37964	0,38011	0,38053	0,38073	0,37956	0,37966	0,37921	0,37977	0,38003	0,37995	0,38032	0,37979	0,38043	0,38019	0,38003	0,38082	0,37997	0,38017	0,38056	0,38072	0,37994	0,38008
0,37830	0,37798	0,37744	0,37732	0,37804	0,37802	0,37815	0,37813	0,37784	0,37786	0,37803	0,37774	0,37784	0,37804	0,37717	0,37753	0,37885	0,37811	0,37852	0,37856	0,37820	0,37723	0,37769	0,37804	0,37814	0,37896	0,37840	0,37859	0,37877	0,37861	0,37810	0,37907	0,37840	0,37843	0,37862	0,37837	0,37833	0,37886	0,37843	0,37812	0,37833	0,37836	0,37865	0,37887	0,37857	0,37928	0,37921	0,37893	0,37845	0,37829	0,37916	0,37835	0,37868	0,37858	0,37958	0,37964	0,37940	0,37963	0,37959	0,37927	0,37910	0,37993	0,37909	0,37928	0,37929	0,37881	0,37863	0,37944	0,37921	0,38002	0,37990	0,38007	0,37999	0,38021	0,38040	0,38021	0,38090	0,38030	0,38038	0,38099	0,38130	0,38111	0,38095	0,38091	0,38043	0,38068	0,37967	0,37965	0,38005	0,37986	0,37937	0,38028	0,37973	0,37997	0,37966	0,38077	0,38025	0,37943	0,37999	0,38104	0,38031	0,37988	0,37987	0,37959	0,38005	0,38058	0,38019	0,38054	0,37945	0,37944	0,38085	0,37943	0,38014	0,37971	0,37976	0,38120	0,38121	0,38045	0,37989
0,37812	0,37741	0,37677	0,37762	0,37750	0,37785	0,37794	0,37886	0,37811	0,37783	0,37825	0,37735	0,37817	0,37749	0,37784	0,37772	0,37831	0,37827	0,37863	0,37873	0,37900	0,37746	0,37829	0,37713	0,37810	0,37830	0,37909	0,37918	0,37828	0,37898	0,37851	0,37861	0,37837	0,37819	0,37825	0,37839	0,37920	0,37882	0,37948	0,37788	0,37812	0,37842	0,37902	0,37902	0,37928	0,37928	0,37862	0,37854	0,37930	0,37867	0,37932	0,37880	0,37877	0,37886	0,37889	0,37938	0,37887	0,37989	0,37941	0,37876	0,37975	0,37932	0,37909	0,37889	0,37979	0,37976	0,38039	0,37977	0,37984	0,37988	0,38024	0,38107	0,38009	0,38041	0,38046	0,37994	0,38114	0,38049	0,38090	0,38075	0,38096	0,38041	0,38026	0,38079	0,38051	0,37975	0,37958	0,37986	0,37986	0,37917	0,37970	0,38062	0,37986	0,38046	0,38023	0,38053	0,37999	0,37973	0,37969	0,38044	0,38081	0,37984	0,37993	0,38031	0,38042	0,37975	0,38027	0,38014	0,37977	0,38002	0,38027	0,38052	0,38045	0,38010	0,37990	0,38079	0,38016	0,37948	0,37993
0,37864	0,37785	0,37778	0,37777	0,37750	0,37791	0,37760	0,37803	0,37769	0,37856	0,37845	0,37809	0,37793	0,37813	0,37731	0,37813	0,37766	0,37827	0,37831	0,37964	0,37814	0,37823	0,37816	0,37688	0,37749	0,37829	0,37809	0,37862	0,37903	0,37823	0,37849	0,37869	0,37815	0,37906	0,37760	0,37887	0,37907	0,37906	0,37893	0,37844	0,37834	0,37834	0,37932	0,37869	0,37868	0,37885	0,37914	0,37877	0,37891	0,37924	0,37937	0,37854	0,37925	0,37969	0,37940	0,37910	0,37978	0,38004	0,37922	0,37910	0,37904	0,38013	0,37881	0,37909	0,38020	0,37967	0,37968	0,37998	0,38008	0,38021	0,37969	0,38117	0,38064	0,38010	0,38008	0,38088	0,38101	0,38116	0,38078	0,38120	0,37987	0,37962	0,37977	0,38004	0,37969	0,37949	0,37938	0,37952	0,38001	0,37944	0,37945	0,38014	0,38042	0,37977	0,37957	0,38061	0,37959	0,38022	0,38007	0,38089	0,38051	0,38018	0,37983	0,37921	0,37948	0,38062	0,37996	0,38011	0,37959	0,37977	0,38053	0,38026	0,37999	0,37982	0,37990	0,37986	0,38055	0,38029	0,38051
0,37870	0,37844	0,37778	0,37762	0,37669	0,37789	0,37746	0,37817	0,37834	0,37865	0,37791	0,37859	0,37836	0,37767	0,37714	0,37771	0,37815	0,37680	0,37859	0,37854	0,37831	0,37846	0,37794	0,37747	0,37805	0,37801	0,37816	0,37819	0,37908	0,37869	0,37811	0,37855	0,37818	0,37853	0,37815	0,37783	0,37869	0,37916	0,37886	0,37829	0,37852	0,37864	0,37804	0,37835	0,37844	0,37920	0,37861	0,37848	0,37876	0,37927	0,37908	0,37880	0,37907	0,37936	0,38009	0,37896	0,37900	0,37875	0,37943	0,37859	0,37909	0,37979	0,38005	0,37904	0,37914	0,37967	0,37942	0,38031	0,38055	0,37980	0,38005	0,38084	0,38013	0,37987	0,38054	0,38048	0,38030	0,38095	0,37962	0,38049	0,37930	0,37974	0,37914	0,37989	0,37943	0,37971	0,38014	0,37939	0,37982	0,38003	0,38016	0,38055	0,37965	0,38046	0,38008	0,38023	0,37989	0,38074	0,38025	0,38095	0,38117	0,37967	0,37958	0,38052	0,38006	0,37989	0,38044	0,38041	0,37944	0,38058	0,38018	0,38042	0,38041	0,37935	0,38045	0,38004	0,38020	0,37976	0,37996
0,37837	0,37764	0,37750	0,37782	0,37817	0,37825	0,37731	0,37787	0,37798	0,37793	0,37852	0,37790	0,37819	0,37776	0,37758	0,37728	0,37722	0,37726	0,37797	0,37821	0,37879	0,37807	0,37919	0,37845	0,37738	0,37807	0,37786	0,37842	0,37871	0,37880	0,37814	0,37890	0,37813	0,37932	0,37778	0,37881	0,37876	0,37923	0,37904	0,37856	0,37891	0,37855	0,37958	0,37837	0,37903	0,37926	0,37780	0,37884	0,37865	0,37902	0,37928	0,37834	0,37848	0,37920	0,37981	0,37947	0,37969	0,37901	0,37940	0,37927	0,37914	0,37942	0,37955	0,37855	0,37954	0,38018	0,37995	0,37960	0,38046	0,37990	0,38009	0,38059	0,37940	0,37952	0,37962	0,38013	0,38015	0,37997	0,37952	0,38058	0,37961	0,37958	0,37915	0,37947	0,37943	0,37950	0,37994	0,37926	0,38004	0,37968	0,37934	0,38035	0,37928	0,37963	0,37931	0,37989	0,38024	0,38033	0,37981	0,38065	0,38050	0,38048	0,37993	0,38063	0,38033	0,38027	0,38054	0,38048	0,37975	0,38085	0,38041	0,38058	0,38032	0,38045	0,38024	0,38049	0,38024	0,37961	0,37949
0,37773	0,37831	0,37769	0,37784	0,37715	0,37771	0,37713	0,37711	0,37833	0,37804	0,37849	0,37846	0,37836	0,37814	0,37743	0,37773	0,37739	0,37754	0,37756	0,37831	0,37907	0,37739	0,37903	0,37777	0,37730	0,37840	0,37789	0,37814	0,37838	0,37920	0,37851	0,37874	0,37855	0,37924	0,37857	0,37810	0,37838	0,37881	0,37920	0,37848	0,37892	0,37857	0,37879	0,37870	0,37907	0,37915	0,37802	0,37871	0,37834	0,37863	0,37810	0,37873	0,37918	0,37867	0,37967	0,37911	0,37921	0,37918	0,37888	0,37969	0,37936	0,37982	0,37997	0,37980	0,37979	0,37930	0,38026	0,38005	0,38022	0,37995	0,38071	0,38028	0,37992	0,37989	0,38075	0,37995	0,38008	0,37996	0,38020	0,37968	0,37876	0,37995	0,37951	0,37937	0,37943	0,38032	0,37965	0,37958	0,37983	0,37917	0,37966	0,37921	0,38010	0,38020	0,37957	0,38043	0,37969	0,38033	0,38073	0,37923	0,38092	0,38021	0,38066	0,37987	0,37955	0,37968	0,37987	0,38049	0,37946	0,38010	0,37981	0,38065	0,38040	0,37973	0,37960	0,38018	0,38052	0,38084	0,38049
0,37810	0,37828	0,37791	0,37779	0,37777	0,37809	0,37668	0,37731	0,37772	0,37841	0,37851	0,37892	0,37815	0,37822	0,37741	0,37735	0,37683	0,37762	0,37726	0,37850	0,37831	0,37851	0,37880	0,37822	0,37821	0,37837	0,37848	0,37784	0,37862	0,37808	0,37886	0,37892	0,37788	0,37916	0,37859	0,37837	0,37880	0,37895	0,37831	0,37898	0,37930	0,37919	0,37942	0,37866	0,37957	0,37923	0,37963	0,37868	0,37869	0,37857	0,37931	0,37870	0,37871	0,37950	0,37923	0,37866	0,37911	0,37993	0,37880	0,37945	0,37971	0,37965	0,37956	0,37939	0,37991	0,38027	0,38001	0,37977	0,38002	0,37999	0,37936	0,37964	0,37976	0,37913	0,37961	0,37901	0,38046	0,37995	0,37970	0,37940	0,37892	0,37951	0,38009	0,37925	0,37926	0,37918	0,38020	0,37932	0,37887	0,37960	0,37874	0,38012	0,38016	0,38036	0,37979	0,38074	0,38010	0,38054	0,38054	0,38063	0,38063	0,38038	0,38012	0,37994	0,37986	0,38067	0,37981	0,38060	0,37997	0,38001	0,38082	0,38014	0,38038	0,37987	0,38046	0,38036	0,37985	0,38002	0,37986
